panel,matrix,sample_index,feature_channel,z_score_value
Supplementary Fig. 3,Fused feature matrix,31,131,-0.774277890931826
Supplementary Fig. 3,Fused feature matrix,32,131,-0.662142707968345
Supplementary Fig. 3,Fused feature matrix,33,131,-0.32278623321044
Supplementary Fig. 3,Fused feature matrix,34,131,0.429699862991871
Supplementary Fig. 3,Fused feature matrix,35,131,1.09365818317038
Supplementary Fig. 3,Fused feature matrix,36,131,1.01988503648388
Supplementary Fig. 3,Fused feature matrix,37,131,0.0755887588966657
Supplementary Fig. 3,Fused feature matrix,38,131,-0.632633449293744
Supplementary Fig. 3,Fused feature matrix,39,131,-0.632633449293744
Supplementary Fig. 3,Fused feature matrix,40,131,-0.367050121222341
Supplementary Fig. 3,Fused feature matrix,41,131,-0.0424482758017358
Supplementary Fig. 3,Fused feature matrix,42,131,-0.221864568543306
Supplementary Fig. 3,Fused feature matrix,43,131,-0.632633449293744
Supplementary Fig. 3,Fused feature matrix,44,131,-0.830519066288124
Supplementary Fig. 3,Fused feature matrix,45,131,-0.8513491312349
Supplementary Fig. 3,Fused feature matrix,46,131,-0.857976879172511
Supplementary Fig. 3,Fused feature matrix,47,131,-0.64369942129672
Supplementary Fig. 3,Fused feature matrix,48,131,-0.411314009234241
Supplementary Fig. 3,Fused feature matrix,49,131,0.606755415039473
Supplementary Fig. 3,Fused feature matrix,50,131,1.09365818317038
Supplementary Fig. 3,Fused feature matrix,51,131,1.49203317527749
Supplementary Fig. 3,Fused feature matrix,52,131,1.49203317527749
Supplementary Fig. 3,Fused feature matrix,53,131,1.49203317527749
Supplementary Fig. 3,Fused feature matrix,54,131,1.49203317527749
Supplementary Fig. 3,Fused feature matrix,55,131,0.0755887588966657
Supplementary Fig. 3,Fused feature matrix,56,131,-0.0129390171271357
Supplementary Fig. 3,Fused feature matrix,57,131,-0.278522345198539
Supplementary Fig. 3,Fused feature matrix,58,131,-0.278522345198539
Supplementary Fig. 3,Fused feature matrix,59,131,-0.278522345198539
Supplementary Fig. 3,Fused feature matrix,60,131,-0.809689001341347
Supplementary Fig. 3,Fused feature matrix,61,131,-0.927726036039749
Supplementary Fig. 3,Fused feature matrix,62,131,-0.986744553388949
Supplementary Fig. 3,Fused feature matrix,63,131,-0.915922332569908
Supplementary Fig. 3,Fused feature matrix,64,131,-0.986744553388949
Supplementary Fig. 3,Fused feature matrix,65,131,-0.809689001341347
Supplementary Fig. 3,Fused feature matrix,66,131,-0.809689001341347
Supplementary Fig. 3,Fused feature matrix,67,131,0.0755887588966657
Supplementary Fig. 3,Fused feature matrix,68,131,0.783810967087076
Supplementary Fig. 3,Fused feature matrix,69,131,1.49203317527749
Supplementary Fig. 3,Fused feature matrix,70,131,2.90847759165831
Supplementary Fig. 3,Fused feature matrix,71,131,0.606755415039473
Supplementary Fig. 3,Fused feature matrix,72,131,-0.31393345560806
Supplementary Fig. 3,Fused feature matrix,73,131,-0.455577897246142
Supplementary Fig. 3,Fused feature matrix,74,131,-0.035070961133086
Supplementary Fig. 3,Fused feature matrix,75,131,0.524129490750592
Supplementary Fig. 3,Fused feature matrix,76,131,0.0401776484871454
Supplementary Fig. 3,Fused feature matrix,77,131,-0.614317357702613
Supplementary Fig. 3,Fused feature matrix,78,131,-0.759101700756318
Supplementary Fig. 3,Fused feature matrix,79,131,-0.508694562860423
Supplementary Fig. 3,Fused feature matrix,80,131,-0.180158149616538
Supplementary Fig. 3,Fused feature matrix,81,131,0.252644310944268
Supplementary Fig. 3,Fused feature matrix,82,131,0.834398267672105
Supplementary Fig. 3,Fused feature matrix,83,131,0.665773932388674
Supplementary Fig. 3,Fused feature matrix,84,131,0.35887764217283
Supplementary Fig. 3,Fused feature matrix,85,131,-0.387479607997064
Supplementary Fig. 3,Fused feature matrix,86,131,-0.470332526583442
Supplementary Fig. 3,Fused feature matrix,87,131,-0.367050121222341
Supplementary Fig. 3,Fused feature matrix,88,131,-0.108844107819586
Supplementary Fig. 3,Fused feature matrix,89,131,-0.303815995491054
Supplementary Fig. 3,Fused feature matrix,90,131,-0.575722736135586
Supplementary Fig. 3,Fused feature matrix,91,131,-0.729209204956073
Supplementary Fig. 3,Fused feature matrix,92,131,-0.614927894088984
Supplementary Fig. 3,Fused feature matrix,93,131,-0.455577897246142
Supplementary Fig. 3,Fused feature matrix,94,131,0.134607276245866
Supplementary Fig. 3,Fused feature matrix,95,131,0.636264673714074
Supplementary Fig. 3,Fused feature matrix,96,131,0.854633187906117
Supplementary Fig. 3,Fused feature matrix,97,131,1.04939429515848
Supplementary Fig. 3,Fused feature matrix,98,131,0.488718380341071
Supplementary Fig. 3,Fused feature matrix,99,131,-0.32278623321044
Supplementary Fig. 3,Fused feature matrix,100,131,-0.278522345198539
Supplementary Fig. 3,Fused feature matrix,101,131,-0.0635263177121645
Supplementary Fig. 3,Fused feature matrix,102,131,-0.0129390171271349
Supplementary Fig. 3,Fused feature matrix,103,131,-0.329109645783568
Supplementary Fig. 3,Fused feature matrix,104,131,-0.64625310714356
Supplementary Fig. 3,Fused feature matrix,105,131,-0.820754973344322
Supplementary Fig. 3,Fused feature matrix,106,131,-0.771748525902575
Supplementary Fig. 3,Fused feature matrix,107,131,-0.591774475744298
Supplementary Fig. 3,Fused feature matrix,108,131,-0.27852234519854
Supplementary Fig. 3,Fused feature matrix,109,131,0.547736897690272
Supplementary Fig. 3,Fused feature matrix,110,131,1.58056095130129
Supplementary Fig. 3,Fused feature matrix,111,131,1.66908872732509
Supplementary Fig. 3,Fused feature matrix,112,131,0.518227639015672
Supplementary Fig. 3,Fused feature matrix,113,131,0.252644310944268
Supplementary Fig. 3,Fused feature matrix,114,131,-0.490989007655662
Supplementary Fig. 3,Fused feature matrix,115,131,-0.544105673269943
Supplementary Fig. 3,Fused feature matrix,116,131,0.0755887588966657
Supplementary Fig. 3,Fused feature matrix,117,131,-0.160485310500138
Supplementary Fig. 3,Fused feature matrix,118,131,-0.564535160044667
Supplementary Fig. 3,Fused feature matrix,119,131,-0.791983446136587
Supplementary Fig. 3,Fused feature matrix,120,131,-0.912971406702448
Supplementary Fig. 3,Fused feature matrix,1,132,-0.577307304210796
Supplementary Fig. 3,Fused feature matrix,2,132,-0.159794790045765
Supplementary Fig. 3,Fused feature matrix,3,132,0.289834071362729
Supplementary Fig. 3,Fused feature matrix,4,132,0.289834071362729
Supplementary Fig. 3,Fused feature matrix,5,132,3.37300340673526
Supplementary Fig. 3,Fused feature matrix,6,132,3.37300340673526
Supplementary Fig. 3,Fused feature matrix,7,132,-0.866354429401971
Supplementary Fig. 3,Fused feature matrix,8,132,-0.577307304210796
Supplementary Fig. 3,Fused feature matrix,9,132,-0.577307304210796
Supplementary Fig. 3,Fused feature matrix,10,132,-0.577307304210796
Supplementary Fig. 3,Fused feature matrix,11,132,-0.577307304210796
Supplementary Fig. 3,Fused feature matrix,12,132,-0.904894046094128
Supplementary Fig. 3,Fused feature matrix,13,132,-0.930587123888899
Supplementary Fig. 3,Fused feature matrix,14,132,-1.05905251286275
Supplementary Fig. 3,Fused feature matrix,15,132,-0.999760794874821
Supplementary Fig. 3,Fused feature matrix,16,132,-1.05905251286275
Supplementary Fig. 3,Fused feature matrix,17,132,-0.866354429401971
Supplementary Fig. 3,Fused feature matrix,18,132,-0.480958262480404
Supplementary Fig. 3,Fused feature matrix,19,132,-0.384609220750013
Supplementary Fig. 3,Fused feature matrix,20,132,0.289834071362729
Supplementary Fig. 3,Fused feature matrix,21,132,0.289834071362729
Supplementary Fig. 3,Fused feature matrix,22,132,3.61387601106124
Supplementary Fig. 3,Fused feature matrix,23,132,3.61387601106124
Supplementary Fig. 3,Fused feature matrix,24,132,-0.288260179019621
Supplementary Fig. 3,Fused feature matrix,25,132,-0.0955620955588373
Supplementary Fig. 3,Fused feature matrix,26,132,0.257717724119265
Supplementary Fig. 3,Fused feature matrix,27,132,0.688076777181682
Supplementary Fig. 3,Fused feature matrix,28,132,-0.213322035451538
Supplementary Fig. 3,Fused feature matrix,29,132,-0.808545004363736
Supplementary Fig. 3,Fused feature matrix,30,132,-0.896780442579989
Supplementary Fig. 3,Fused feature matrix,31,132,-0.879200968299356
Supplementary Fig. 3,Fused feature matrix,32,132,-0.561249130589064
Supplementary Fig. 3,Fused feature matrix,33,132,-0.288260179019621
Supplementary Fig. 3,Fused feature matrix,34,132,0.0971359879019459
Supplementary Fig. 3,Fused feature matrix,35,132,1.25332448866665
Supplementary Fig. 3,Fused feature matrix,36,132,0.675230238284296
Supplementary Fig. 3,Fused feature matrix,37,132,-0.0955620955588375
Supplementary Fig. 3,Fused feature matrix,38,132,-0.737889040428116
Supplementary Fig. 3,Fused feature matrix,39,132,-0.352492873506549
Supplementary Fig. 3,Fused feature matrix,40,132,-0.159794790045765
Supplementary Fig. 3,Fused feature matrix,41,132,-0.0634457483153733
Supplementary Fig. 3,Fused feature matrix,42,132,-0.427002799111385
Supplementary Fig. 3,Fused feature matrix,43,132,-0.841219896776651
Supplementary Fig. 3,Fused feature matrix,44,132,-1.00237660596252
Supplementary Fig. 3,Fused feature matrix,45,132,-0.934365517682248
Supplementary Fig. 3,Fused feature matrix,46,132,-0.866354429401971
Supplementary Fig. 3,Fused feature matrix,47,132,-0.625481825075992
Supplementary Fig. 3,Fused feature matrix,48,132,-0.288260179019621
Supplementary Fig. 3,Fused feature matrix,49,132,1.06062640520586
Supplementary Fig. 3,Fused feature matrix,50,132,1.39784805126223
Supplementary Fig. 3,Fused feature matrix,51,132,1.92776778077939
Supplementary Fig. 3,Fused feature matrix,52,132,1.92776778077939
Supplementary Fig. 3,Fused feature matrix,53,132,1.92776778077939
Supplementary Fig. 3,Fused feature matrix,54,132,1.92776778077939
Supplementary Fig. 3,Fused feature matrix,55,132,0.675230238284296
Supplementary Fig. 3,Fused feature matrix,56,132,0.193485029632338
Supplementary Fig. 3,Fused feature matrix,57,132,-0.288260179019621
Supplementary Fig. 3,Fused feature matrix,58,132,-0.288260179019621
Supplementary Fig. 3,Fused feature matrix,59,132,-0.288260179019621
Supplementary Fig. 3,Fused feature matrix,60,132,-1.05905251286275
Supplementary Fig. 3,Fused feature matrix,61,132,-1.02693616561929
Supplementary Fig. 3,Fused feature matrix,62,132,-1.05905251286275
Supplementary Fig. 3,Fused feature matrix,63,132,-1.05905251286275
Supplementary Fig. 3,Fused feature matrix,64,132,-1.05905251286275
Supplementary Fig. 3,Fused feature matrix,65,132,-0.866354429401971
Supplementary Fig. 3,Fused feature matrix,66,132,-0.673656345941188
Supplementary Fig. 3,Fused feature matrix,67,132,0.289834071362729
Supplementary Fig. 3,Fused feature matrix,68,132,0.482532154823513
Supplementary Fig. 3,Fused feature matrix,69,132,1.25332448866665
Supplementary Fig. 3,Fused feature matrix,70,132,2.28104760045749
Supplementary Fig. 3,Fused feature matrix,71,132,0.289834071362729
Supplementary Fig. 3,Fused feature matrix,72,132,-0.134101712250994
Supplementary Fig. 3,Fused feature matrix,73,132,0.12925233514541
Supplementary Fig. 3,Fused feature matrix,74,132,0.217572290064935
Supplementary Fig. 3,Fused feature matrix,75,132,0.623844082694754
Supplementary Fig. 3,Fused feature matrix,76,132,-0.403879029096091
Supplementary Fig. 3,Fused feature matrix,77,132,-0.819841098911437
Supplementary Fig. 3,Fused feature matrix,78,132,-0.756241238852952
Supplementary Fig. 3,Fused feature matrix,79,132,-0.461688454134326
Supplementary Fig. 3,Fused feature matrix,80,132,-0.00991850290960046
Supplementary Fig. 3,Fused feature matrix,81,132,0.427475559549003
Supplementary Fig. 3,Fused feature matrix,82,132,0.81287172647057
Supplementary Fig. 3,Fused feature matrix,83,132,0.386183113093121
Supplementary Fig. 3,Fused feature matrix,84,132,0.251294454670572
Supplementary Fig. 3,Fused feature matrix,85,132,-0.436489473989454
Supplementary Fig. 3,Fused feature matrix,86,132,-0.320376526263085
Supplementary Fig. 3,Fused feature matrix,87,132,-0.153371520597073
Supplementary Fig. 3,Fused feature matrix,88,132,-0.0795039219371048
Supplementary Fig. 3,Fused feature matrix,89,132,-0.508486560117659
Supplementary Fig. 3,Fused feature matrix,90,132,-0.797533685308834
Supplementary Fig. 3,Fused feature matrix,91,132,-0.831318414227283
Supplementary Fig. 3,Fused feature matrix,92,132,-0.654386537595109
Supplementary Fig. 3,Fused feature matrix,93,132,-0.428404239718373
Supplementary Fig. 3,Fused feature matrix,94,132,0.204190478713492
Supplementary Fig. 3,Fused feature matrix,95,132,0.514648502066976
Supplementary Fig. 3,Fused feature matrix,96,132,0.829388705052923
Supplementary Fig. 3,Fused feature matrix,97,132,0.675230238284296
Supplementary Fig. 3,Fused feature matrix,98,132,0.396888562174275
Supplementary Fig. 3,Fused feature matrix,99,132,-0.384609220750013
Supplementary Fig. 3,Fused feature matrix,100,132,-0.0377526705206023
Supplementary Fig. 3,Fused feature matrix,101,132,0.0558435414460643
Supplementary Fig. 3,Fused feature matrix,102,132,-0.143736616424033
Supplementary Fig. 3,Fused feature matrix,103,132,-0.577307304210796
Supplementary Fig. 3,Fused feature matrix,104,132,-0.888588823647446
Supplementary Fig. 3,Fused feature matrix,105,132,-0.866354429401971
Supplementary Fig. 3,Fused feature matrix,106,132,-0.866354429401971
Supplementary Fig. 3,Fused feature matrix,107,132,-0.525427050971354
Supplementary Fig. 3,Fused feature matrix,108,132,-0.0527402992342189
Supplementary Fig. 3,Fused feature matrix,109,132,0.86792832174508
Supplementary Fig. 3,Fused feature matrix,110,132,1.54237161385782
Supplementary Fig. 3,Fused feature matrix,111,132,1.52310180551174
Supplementary Fig. 3,Fused feature matrix,112,132,0.0971359879019459
Supplementary Fig. 3,Fused feature matrix,113,132,0.000786946171554109
Supplementary Fig. 3,Fused feature matrix,114,132,-0.403879029096091
Supplementary Fig. 3,Fused feature matrix,115,132,-0.0955620955588375
Supplementary Fig. 3,Fused feature matrix,116,132,0.0971359879019459
Supplementary Fig. 3,Fused feature matrix,117,132,-0.30967107718193
Supplementary Fig. 3,Fused feature matrix,118,132,-0.821885640911021
Supplementary Fig. 3,Fused feature matrix,119,132,-0.904894046094128
Supplementary Fig. 3,Fused feature matrix,120,132,-1.02693616561929
Supplementary Fig. 3,Fused feature matrix,1,133,-0.318877653445588
Supplementary Fig. 3,Fused feature matrix,2,133,0.642351263746973
Supplementary Fig. 3,Fused feature matrix,3,133,1.2259545348996
Supplementary Fig. 3,Fused feature matrix,4,133,1.2259545348996
Supplementary Fig. 3,Fused feature matrix,5,133,2.5648090981321
Supplementary Fig. 3,Fused feature matrix,6,133,2.5648090981321
Supplementary Fig. 3,Fused feature matrix,7,133,-0.730832903670971
Supplementary Fig. 3,Fused feature matrix,8,133,-0.52485527855828
Supplementary Fig. 3,Fused feature matrix,9,133,-0.52485527855828
Supplementary Fig. 3,Fused feature matrix,10,133,-0.52485527855828
Supplementary Fig. 3,Fused feature matrix,11,133,-0.52485527855828
Supplementary Fig. 3,Fused feature matrix,12,133,-0.978006053806202
Supplementary Fig. 3,Fused feature matrix,13,133,-1.07412894552546
Supplementary Fig. 3,Fused feature matrix,14,133,-1.08099486636255
Supplementary Fig. 3,Fused feature matrix,15,133,-1.07941042309245
Supplementary Fig. 3,Fused feature matrix,16,133,-1.14278815389635
Supplementary Fig. 3,Fused feature matrix,17,133,-0.799492112041869
Supplementary Fig. 3,Fused feature matrix,18,133,-0.112900028332896
Supplementary Fig. 3,Fused feature matrix,19,133,0.196066409336142
Supplementary Fig. 3,Fused feature matrix,20,133,1.53492097256864
Supplementary Fig. 3,Fused feature matrix,21,133,1.53492097256864
Supplementary Fig. 3,Fused feature matrix,22,133,3.28573078602652
Supplementary Fig. 3,Fused feature matrix,23,133,3.28573078602652
Supplementary Fig. 3,Fused feature matrix,24,133,-0.215888840889242
Supplementary Fig. 3,Fused feature matrix,25,133,0.010686546734719
Supplementary Fig. 3,Fused feature matrix,26,133,0.161736805150693
Supplementary Fig. 3,Fused feature matrix,27,133,0.189200488499052
Supplementary Fig. 3,Fused feature matrix,28,133,-0.570628084138878
Supplementary Fig. 3,Fused feature matrix,29,133,-0.875017241249855
Supplementary Fig. 3,Fused feature matrix,30,133,-0.936810528783663
Supplementary Fig. 3,Fused feature matrix,31,133,-0.675905536974254
Supplementary Fig. 3,Fused feature matrix,32,133,-0.301712851352864
Supplementary Fig. 3,Fused feature matrix,33,133,0.273308018753401
Supplementary Fig. 3,Fused feature matrix,34,133,0.916988097230563
Supplementary Fig. 3,Fused feature matrix,35,133,1.48342656629046
Supplementary Fig. 3,Fused feature matrix,36,133,0.505032847005179
Supplementary Fig. 3,Fused feature matrix,37,133,-0.593514486929177
Supplementary Fig. 3,Fused feature matrix,38,133,-0.730832903670971
Supplementary Fig. 3,Fused feature matrix,39,133,-0.387536861816485
Supplementary Fig. 3,Fused feature matrix,40,133,-0.147229632518345
Supplementary Fig. 3,Fused feature matrix,41,133,-0.267383247167415
Supplementary Fig. 3,Fused feature matrix,42,133,-0.656680958630402
